user_id,uname,stars,review_count,how_long_month,friends,text_length,num_business,review_per_bus,pro_cool,pro_funny,pro_useful,x,y
-gqD_jv60ZDrFwxlvILTJA,Andrew,3.80,72,18,0,587,2,1.00,0.14,0.31,0.63,-11.525727622285027,-4.4288964053790369
TcSJ9Kn-Hpe0bnuuKiikzQ,Heidi,3.96,75,50,25,434,1,1.00,0.25,0.19,0.63,-5.0058524431016309,-11.283598482924505
lx5QXVIRANgcuhv2NfMqdw,Jessica,3.47,90,11,2,332,9,1.00,0.08,0.02,0.21,-7.4609899800195851,14.229901156301374
hFOJZ7EFIYVEFgjcRp3D6A,Elizabeth,3.85,50,64,5,4612,1,1.00,0.88,1.38,2.32,-16.787414485274734,-3.4776866685099268
2HeE7ipLrQSYj6Bp_P08Cg,Aaron,3.99,67,50,10,885,5,1.00,0.84,0.82,1.54,2.6719160914905595,-12.971944311034376
T9NXPlwPMZdkpMtU3By5zg,Ashley,3.86,64,28,2,1211,1,1.00,0.45,0.17,1.00,2.0441707499677233,-8.1354199392082993
JTksgaVC3YkwVbBHvXabRQ,David,3.73,60,8,0,598,46,1.00,0.02,0.05,0.27,-13.781652719330589,7.6840514801762199
q7XVDTf0dhXCbqNK_seCRg,K,3.61,86,54,3,321,9,1.00,0.22,0.26,0.84,-5.8280791344479423,2.0201624914943044
dFuRGclJgXaFpkDuYuucag,Corinna,3.50,94,90,50,696,6,1.00,1.45,1.10,3.12,0.29908433423180808,9.9823559696830131
vDks657cVYiCEhjlnMascw,Jason,3.54,80,67,1,1088,1,1.00,0.34,0.34,1.04,-3.7576234506541724,-2.8990248688319791
VyH0XSYDbnBCrN7x6elMCw,Jon,3.43,93,29,1,481,1,1.00,0.19,0.27,0.75,-6.8808457206866791,12.539691528682836
XXwLUNPxf-nr7s8l2Uct3Q,Allison,4.49,73,90,19,545,1,1.00,1.95,1.63,6.18,3.0700275288529886,0.45834991795078017
JjcgI1BMs653miBJ57VPnA,Mitch,3.71,93,42,5,267,3,1.00,0.51,0.54,1.34,-5.9675542707441327,8.6324670766669982
lv3vavS8r9fawPfI0KFdHg,A. Claire,3.55,53,76,14,1462,3,1.00,1.21,1.09,2.34,14.442950915264742,-5.9850092062330873
DHFTibFvvBRaHzAWd2tOcA,Jeff,3.59,63,89,14,693,3,1.00,0.43,0.41,0.76,8.7559819496415852,-3.3373433163484916
l9f-7iUh7oH_inro93k_qw,Veronica,4.23,78,59,0,295,2,1.00,0.04,0.06,0.23,-6.4012041384115301,-7.7940150252422979
_BkXqXMCn1Wu2Bv7PgvVdQ,Sarah,3.61,75,47,8,419,27,1.04,0.68,0.59,1.79,-6.804814559535898,-1.628158550122023
9zsPFmHSP1s_KS0-Wtlc5g,Eryka,3.54,51,15,0,145,3,1.00,0.02,0.10,0.63,-10.052352813344257,-12.605668188769911
QB-9CUJAlBoZsCKdmkv9mQ,Kelly,3.61,62,78,11,728,1,1.00,0.60,0.55,1.85,9.0211389987985502,-4.8157736616773148
hwWgmfdWZih4eh6bon-3xg,jonathan,3.65,54,86,8,1210,9,1.00,0.63,0.93,1.28,13.820401342036904,-6.7527613954113868
CkmyMRONH_zKiHhiNy2Qow,Rachel,3.88,87,49,39,1671,1,1.00,1.16,0.87,2.71,-5.2272477987197066,4.6680202698174762
lvnGcCvu7Tq9RjTHXxfPSQ,Helen,3.58,84,78,49,1791,1,1.00,0.76,0.76,1.30,0.9248432919699533,3.7942187878789349
LVd7OjKZI8Kcaev8rR85Ag,Alex,3.93,90,102,8,1361,1,1.00,0.99,0.62,0.99,1.1964081544742124,10.047411172071747
0GxKflCzT1XqToOXBJ7Q3g,Hollywood,2.91,72,58,4,875,3,1.00,0.17,0.58,1.33,0.43222260550242786,-5.5315144906015039
HMwTZ1x1-LLADRGBkzJZjw,Hugo,4.10,57,34,7,342,4,1.00,0.23,0.26,0.56,6.847769525769853,9.3173761501440762
bTR00nXlNt8LK3jfle8pRA,Danny,3.44,62,6,4,799,1,1.00,0.16,0.15,0.77,-10.582780379434606,-9.2202742584229185
Yo5dAX2Yxn4G8-HVzCZ90g,Trixxa,3.52,87,45,3,597,4,1.00,0.11,0.25,0.83,-6.3342418932634601,4.0784301982962434
02eO-255SXQYVDpHbeAP5g,Bruce,3.78,64,70,1,236,3,1.00,0.33,0.20,0.84,7.5785643895538684,-7.1913819966965074
rBeuXzsBkGxM5pJujH2zAQ,Tina,3.88,69,68,48,868,27,1.00,0.35,0.35,1.14,1.1135843011900075,-4.0104370974124226
pcY_GBbm_PQI1R2Jx6Y8Fw,Sarah,3.69,68,73,2,458,12,1.08,0.37,0.26,0.66,5.5645249447904277,-5.191588918827339
zs9EphhkXylrxHCzxhC_ag,Jarratt,4.10,85,52,3,82,33,1.00,0.14,0.12,0.32,-16.568714899430528,8.0678476676263884
vhdMgWwV7PAgzZofxZMEhA,Jason,4.34,85,29,0,216,1,1.00,0.18,0.13,0.65,-9.5328665387120264,13.002268643674814
LBX1AcezXvVbIq9GbJ-yqw,Stacey,3.62,79,71,1,606,2,1.00,0.46,0.39,1.53,-3.4428846294763584,-3.7954786343119618
yqMyNLFQG-BcurQzehzuPg,Joseph,4.07,60,45,5,1658,2,1.00,0.53,0.38,1.40,10.64172446892008,9.3422763907262798
3nBEMEchGMqQD3xsEZkBGA,Henry,3.47,58,35,2,740,4,1.00,0.14,0.12,0.64,9.3268513256174632,8.0891814169216065
8YBy2nz_5A-ciPidTCPo6Q,Aileen,3.89,85,68,35,470,3,1.00,0.34,0.35,0.67,-4.0318595770282259,1.4038806943588162
5m55KNmkpgUk0PhzooJ98w,Dina,4.21,53,45,0,522,20,1.00,0.06,0.13,0.64,5.344542855766039,5.4474732026099204
HGKhWKixvShI92dGXIoqpw,craig,3.67,63,73,9,1288,4,1.00,0.62,0.79,1.68,8.925985753934091,-5.7813644276443883
NhGNCiAZ9NjVq0vb7YoPUQ,John,3.67,87,42,0,95,1,1.00,0.24,0.13,0.69,-6.8317243779379258,4.9652727863768638
Jtr5dPD_H0azLYSAUQKJmw,Homer,4.00,63,65,1,164,19,1.11,0.05,0.22,0.27,5.8251970022046757,2.8648618118682814
QCSrqledYnrXibPWaE4FeQ,Alex,3.86,59,31,1,437,2,1.00,0.41,0.39,0.81,7.0891094553810881,9.3166445911033762
Q64pQaC8w0EHZFTezD8Quw,Lindsay,3.67,75,26,4,326,2,1.00,0.24,0.24,0.69,-9.9377785903180218,-3.9384766588181059
OtQRT4KKMPWVE-bIS1Uo2g,Erik,4.36,73,101,1,381,3,1.00,0.33,0.11,0.99,3.0428731461239105,0.29419349842199949
QsUzAAQOGNuHcbQNmpx4DA,Fred,4.61,77,38,0,517,1,1.00,0.58,0.16,1.21,-10.000919768913258,-5.2322412385194079
4IVYgrCE3xKnap_6-EP9_A,Wen,4.19,73,57,15,173,3,1.00,0.14,0.11,0.42,-2.8382505866817032,-14.066197758035685
_5x0EBkOuPu7conroj6cFA,JJ,3.73,83,54,7,767,1,1.00,0.23,0.13,0.96,-4.975311943955691,-0.89065639216854275
5ydTgQPLuA4ACCkv0y4QAQ,Rob,3.16,60,55,24,4729,1,1.00,0.42,0.38,1.90,-16.76938741531767,-3.4389513212252738
UEf4MFqNcEdAd8YGFpuOzA,Stormie,3.88,98,18,8,735,2,1.00,0.26,0.07,0.45,-5.9575063554908558,15.30609340502132
ykg3-2C-8Vv3K4mVj1iSfA,Cody,3.28,67,79,12,983,23,1.04,0.70,0.69,2.24,1.2231098816185242,-3.8779692654896545
QtKyFGrN5lxukNc44_cVVQ,Jim,2.58,83,69,0,150,5,1.00,0.22,0.39,1.35,-0.76578160711020093,5.1819432542571127
E9OROWD7THLRnzyxuDnhYw,Lucy,4.02,62,52,30,925,4,1.00,1.26,1.02,1.74,10.62117336744865,10.862201008383435
jxnPkXhKwXNhuA2GaBLT1w,Joy,3.37,83,74,12,377,6,1.00,0.23,0.36,0.92,-3.2490437434453061,0.29634971352077288
9QnSv_ORlutCyOORsJC8qA,C.M.,3.20,75,46,8,942,11,1.09,0.48,0.47,1.73,-1.389920450955674,-6.8476436386226682
4ayLViz1SpEQev7S1LoP4g,Mary,4.22,64,71,1,701,2,1.00,0.28,0.22,0.59,6.8607615282389176,-7.2460132358491309
jwVpnO5SIrZWIxp8H78LBg,Alan,3.21,81,37,0,1401,3,1.00,0.37,0.57,1.04,-11.031793893518516,-1.1140121005096075
zdI0LZA30MFXtcq9878fmw,Val,4.18,81,53,2,31,1,1.00,0.21,0.20,0.65,-7.4086835845604213,-0.012387280348815888
NGwBNxsnym4ktpawYD24lA,Robert,3.18,99,3,0,459,2,1.00,0.12,0.18,0.38,-5.7365637920934365,15.792640838200663
tpVAUDUrGml4L00E2GE9rA,Maria,3.52,97,47,3,761,1,1.00,0.25,0.29,1.32,-3.9602888496650412,12.722034019828383
94Ug7FREkXbDQxUrEWu_oQ,AT,3.41,55,46,1,1494,1,1.00,0.13,0.09,1.13,10.917435655126058,5.4178572100180986
fZApPYB56R0Fxo3dnxkmxQ,Swiss,3.72,86,60,0,804,6,1.00,0.20,0.17,0.73,-5.1787269316830438,1.881690884983575
NNcfQqAsT1l-630G5pAeOg,Lisa,4.26,84,49,1,261,1,1.00,0.24,0.13,1.36,-7.4837725785755769,0.93430530564330494
tr3Zny1DnNCDhMmsEVv2BQ,Shayne,3.40,90,42,3,84,5,1.00,0.09,0.04,0.20,-5.9468413239856313,7.8996929721004809
JWZ9o9HAeDD48Im54EDHXg,Greg,4.00,76,58,5,353,3,1.00,0.54,0.08,1.00,-5.838138394858591,-8.2214091540343244
-4cEtWPmBW1OhN8viAmU5w,Mia,3.15,57,77,1,381,3,1.00,0.42,0.77,1.18,10.472719542725459,-1.2770072074609835
-rqpVR4-oapNQId9pYaFqg,Geoff,3.53,78,53,5,647,25,1.00,0.12,0.13,0.76,-6.7446682784197876,-1.6113012106938427
POyoOkANR-zz1XNy8eW6KQ,Kim,3.84,85,63,19,2444,1,1.00,0.48,0.67,1.85,1.8444934160099009,4.5552518908953923
NIwKj-9UQU2DK3X16be8XQ,Jenny,3.70,60,95,6,399,1,1.00,0.17,0.12,0.75,11.163638773781733,-3.5901189436928451
vZJ22Y94_DAyLb9UnKTGvw,Daniella,4.37,63,31,3,365,1,1.00,0.63,0.22,1.40,6.247133233259019,10.834613027972363
wEcEIlyxrqsRVRmH8pTIVQ,Paul,3.65,97,102,5,650,1,1.00,0.47,0.51,0.66,1.2685997748210773,12.59967037961407
QU6KWKS76QCAmqBQroNoaQ,Tom,3.98,59,57,7,598,1,1.00,0.24,0.29,0.80,11.872217139692971,11.819400437881637
L6pkFNHOT451GoHtMHipFQ,Chris,3.37,57,64,42,1335,1,1.00,0.84,2.72,2.33,10.662292055882133,0.12287716965095379
sHNB7E7QHT126GyjyFdYOQ,Maricris,3.70,53,72,20,867,3,1.00,0.28,0.30,0.98,15.727507408111183,-3.4070217341866829
EiFAM_InNjkOBjWEkMvO4g,Darny,3.39,80,87,6,264,3,1.00,0.43,0.33,0.70,-0.4003844797517479,0.65206388378277935
HZc7XzbQ0yyRV3A1oza7Rw,Andy,2.79,81,81,2,736,2,1.00,0.73,1.05,1.85,-0.13770058421694822,3.7363032967365739
TbKG_8ynC_c94f3FjXDgxA,John,3.58,69,64,1,76,1,1.00,0.09,0.10,0.49,1.3677526794553905,-15.272346015253824
B5kDDBEqcqylwXM5GtAQdg,E,4.02,59,43,0,269,1,1.00,7.07,3.22,7.92,-2.2728337445570825,-12.022392943078819
m5nKSCYoZZLMf8eNYSJZ4g,Joe,3.76,88,76,5,942,6,1.00,0.72,0.39,1.14,-2.6812870069856767,3.5079396230421773
WtN-g2P_T0N29ms3HESo9g,Matthew,4.07,70,79,108,799,1,1.00,2.41,2.01,3.27,4.0557594800452241,-5.5062758938601917
o-mx2LkVMcJdxhuBzt2nrA,Noah,3.60,55,55,0,439,1,1.00,0.16,0.27,0.89,14.311964015125898,6.4181172450780357
z9ZfiME6syWawnAvTc97mg,Navid,4.23,86,31,14,830,30,1.00,1.19,1.03,2.02,-16.620476529613072,8.1001225388115721
hVSSTnYseykgCbwbCI00eA,Dani,3.77,55,59,1,119,2,1.00,0.16,0.11,0.44,14.630143218113105,5.8476190887920145
CdBAbS3dNQyvFh5phRGjbQ,doug,3.92,69,54,0,200,6,1.17,0.07,0.01,0.43,-1.3583118926286464,-14.909472312743681
d66kQDONJTLjiRn5hPLwgQ,Phuoc,3.49,68,51,66,868,1,1.00,5.19,4.32,6.43,7.2598682495306344,1.3702690960421713
U68tWA6ylcbWV5YDurJYkQ,Darin,2.86,53,29,0,200,3,1.00,0.13,0.11,0.36,-8.1995985789513721,-11.893287981388765
CI1Ft1GIr5kIbUZUcP-fvw,Stevie,3.55,77,103,2,375,3,1.00,0.47,0.21,0.71,0.99112862179659056,0.72130379868385608
zMFwgOn9TDvzQmbVdaC0Sw,Marybelle,3.82,91,29,21,872,1,1.00,0.40,0.24,0.86,-7.7760456493138932,12.272012890228346
EqW0knPqCppHCemP3wz4kA,Ashley,3.96,55,74,1,696,1,1.00,0.49,0.38,1.02,15.626187651213739,-2.6922587303212104
mZ82LkvFaE3v6FAX4P_pmQ,Jeff,3.92,75,65,2,579,5,1.00,0.05,0.32,0.63,-4.6099157011704435,-7.3931421006628408
KpKDXjmgj0JaRSwEyPCKbw,Brandi,3.49,71,81,22,682,1,1.00,2.24,0.58,3.28,3.8356044036132437,-3.7185396286040531
W9v7DLDpva1t-jjpUzJfKA,Tatiana,4.37,65,22,1,489,4,1.00,0.20,0.09,0.46,-11.724214593381122,-7.6098406629680362
y9cWKJt7w_mGsGKAE67klQ,Elizabeth,3.73,52,3,4,664,1,1.00,0.10,0.08,0.37,-9.7668031837776788,-12.730728460626704
VNtHESAlm1aQ8EGG6Mzijw,Irais,2.96,50,34,25,727,10,1.00,0.92,0.94,2.50,-7.8875875375806084,-11.817983109071465
h8WJKXYuM0eceGcrR9WJdA,E,3.66,64,50,0,930,4,1.00,0.25,0.09,0.77,4.4628396317295502,-13.062337960804497
Nwn7JJ5kuWFi4y9N1nsygg,Moli,3.87,99,18,16,1102,1,1.00,2.60,1.96,3.02,-5.8040302222482429,15.531203590742759
ez3AXTDwueKEwwx3-8qJDw,Mo,3.84,61,56,8,684,48,1.29,1.13,1.07,1.74,-13.529937137010661,5.1881450833728868
-rSIL2ZAHRAisbpgnW8qxQ,Brenda,3.22,89,16,0,677,7,1.00,0.08,0.10,0.35,-7.5739660940248834,13.92491774557376
JZSGpBTztZ0r0bK7tz9Acw,Michele,4.16,71,47,2,442,11,1.00,0.04,0.01,0.14,-2.4362292370541248,-14.404758564935458
Y2VtWmdOMUdJMhAIs_ptfA,Simon,3.62,62,98,30,205,1,1.00,1.27,1.08,2.13,6.4683547585590393,-1.0112207657940582
8AB8fZRasnWRYDKbPDbIUA,Sam,3.63,73,16,0,446,1,1.00,0.05,0.03,0.07,-11.626753656084066,-4.1961646771595529
A90YDxPBa7umj6QsR3RkJQ,Tricia,3.63,86,88,4,134,3,1.00,0.30,0.26,1.23,-1.276789101625746,3.3012098761879187
LkXEEHN9_959Jk6dq-jnRQ,Daniel,4.08,70,80,1,1481,1,1.00,0.51,0.66,1.54,3.8902883290406232,-5.2757045738354504
-qiWvjUIS76S7DWZvL82tw,Vitamin,3.61,87,61,1,273,1,1.00,0.10,0.14,0.60,-4.8223556394558624,2.195286424539646
wcf6lguD174evhmpdMEqdQ,Alberto,3.28,65,87,2,363,16,1.00,0.14,0.38,0.63,7.727834509870255,-2.2041874710941491
rzZqf-NcQptOBSvbUJy5Sw,Alexandra,4.04,54,68,10,963,7,1.00,1.52,2.13,4.31,17.403071040133831,-3.8726219848433265
UV1s02ZRLRsugEwoNmwzKQ,Brian,3.62,50,63,4,712,1,1.00,0.30,0.18,1.26,13.201635448312976,2.9381819383114598
alYDpF9-YmFwkZjd4FOfkw,Iggy,3.76,84,49,5,34,1,1.00,0.20,0.17,0.55,-7.2808174115491635,0.85626710638054004
AoeO_EBXxl5JYb8s8cb6TQ,Kim,3.29,51,48,0,1436,1,1.00,0.27,0.10,0.71,10.389292115531081,3.1328299026666424
N_KWFijlQddxo1UJk3NWVQ,Matt,3.15,63,89,2,643,2,1.00,0.43,0.79,2.29,8.2829774571902952,-1.865414029792593
Zqoshmau0tsf4F7dKqMQ8A,Brad,3.94,61,10,7,480,33,1.03,0.20,0.15,0.54,-12.350064182500208,7.3009566118550318
EMoGzQMy6x02kUcBADdMTA,Tom,2.97,64,81,2,525,2,1.00,0.34,0.41,1.70,8.3468485862510651,-1.8252763847122886
AeK-GJxDTexafwUVj3KaIQ,Jill,3.92,59,46,0,254,2,1.00,0.24,0.20,1.08,10.275350268471636,11.713505387012333
MYVgzfsFXMAdByQWUirZlw,Jennifer,3.70,61,38,22,461,50,1.04,0.30,0.30,0.87,-13.189447178900851,6.2484918173225479
Um8eFxZBCxCR4FNGO0DeEA,Caroline,3.21,51,69,35,945,32,1.06,1.08,1.78,3.31,-10.585517191920998,5.243377625112851
fMfy2O2nPk3XWWmWSbszag,Allison,3.68,61,56,24,896,49,1.04,0.59,0.31,1.69,-12.423181138209786,4.5452965610060128
BOl45bMhk7Vx-KOYaZWSGQ,Eddie,4.20,99,65,16,492,20,1.00,0.37,0.29,1.23,-1.4438948758343744,12.651852800941201
4zBEM5YTSpfOnNkgRh94Dg,Greg,3.85,68,55,30,509,2,1.00,1.10,1.09,1.74,1.9014625931615687,-14.111894691690555
LCEAg894v5-08hx6av0p4A,Chris,3.98,54,95,7,493,3,1.00,0.20,0.44,0.93,12.900291519807045,-9.3460738430107693
sV9y8Dvz_Yru9Lhz2dBkDQ,Brendon,3.68,92,45,1,165,1,1.00,0.60,1.07,0.96,-5.8525356308147369,8.2559245706196549
uV5Pc-wYWcmU2VnGX5c3pw,Jennifer,4.00,68,33,3,518,1,1.00,0.13,0.19,0.75,1.7287151468508586,-9.977628005123286
qk9ZbPAxLCq0YENAop-cLg,Stacy,3.73,72,64,5,601,2,1.00,1.17,0.94,2.58,0.12672233402962571,-15.200226823759781
vbztERZ6ZFWk3LyedCfMSw,Ben,4.09,51,43,1,181,2,1.00,0.16,0.04,0.35,8.4164748940829739,5.2385344851812352
fAJ9oVVGhOre_WEwV9vtLQ,Courtney,3.70,69,33,4,386,2,1.00,0.83,0.26,1.32,1.6802043989692799,-9.7833085615631799
51_eViTQtZ3cAlBvHSiaww,Shannon,3.86,67,37,1,802,1,1.00,0.54,0.27,0.94,2.1292770504447467,-10.364745954348095
wiSyra98q3ZZwfXMvCWu0Q,Coleen,3.38,69,69,4,785,50,1.16,0.51,0.59,2.03,-13.999207984063933,4.0636304335795383
K70j8370eqxCWDopiF1eJA,Deekay,2.95,53,51,0,928,1,1.00,2.21,0.38,1.87,10.217928189316059,2.5655795582009633
fUWihAGOhfb-VS9W1eoB3w,Yanne,3.77,89,97,5,742,5,1.00,0.54,0.28,1.10,0.1820813317663687,7.4009217701673382
r9FX1_fgAXWz1zE_DlLpLA,Bill,3.78,64,51,0,915,8,1.00,0.19,0.09,1.00,4.3447092036731272,-13.097226344031135
XYytM-q2UFVyQxqbO0KmRA,Hilary,3.98,88,73,49,525,1,1.00,3.32,2.70,5.05,-2.6836595469581113,6.6412339895240375
zfb_dSwWV5mV4f_ZAgkYbg,Julia,4.27,62,12,986,1069,38,1.03,11.42,9.02,14.74,-17.448041437001578,-2.3339698457698863
DvsFVoI0kkJ94nWc4QCFMQ,Star,3.66,54,20,0,863,5,1.20,0.19,0.20,0.52,-10.495989129429201,-12.164914066002673
vAK4KXFzzYGLnM-r3uHpxw,Shelby,4.10,76,33,8,644,10,1.00,0.29,0.32,1.45,-9.2304267357227765,-3.8987374095805265
jwX4plwpgCyBI9IT7djLqg,Lloyd,3.71,62,56,2,373,13,1.00,0.16,0.10,0.55,6.3153001539766072,3.0050585869553457
8N_ZGYtxt2yATqfXHlBwJA,Darren,3.66,52,53,1,564,7,1.00,0.21,0.90,0.98,13.019345821821569,5.0267541929929198
UbLmrkrIga-o2v1IS8mLHA,Sandra,3.98,62,100,5,346,1,1.00,1.23,0.52,1.77,6.2093847803821944,-0.6823993580120683
AdpQcQcRVNZdG_17p4V45Q,Dave,3.78,53,59,70,186,18,1.06,0.57,0.34,1.32,5.4125661240732432,4.7289799095106941
I85pw9M-h-IAyE48EQ855g,Melani,4.30,71,90,12,454,48,1.00,0.34,0.28,1.21,-14.71250816515599,4.0150341820837427
VWmQB-C-HlpXiV_FMTqX0g,Spider,4.00,60,16,0,367,41,1.07,0.03,0.07,0.32,-13.096747226083279,7.1343360798859345
gY8-QrZ-MKp60leLGPeFWQ,Mellie,3.85,54,21,1,2023,2,1.00,0.17,0.15,0.50,-8.87854484019023,-13.229443319134326
qHObh3P7wAN-uYKj1PdVtA,Jennifer,3.28,66,54,5,672,4,1.00,0.23,0.12,1.52,5.3164302339215093,-10.97160253443341
MSHwSOs37nyMFB2Qg5NHsw,Antonia,3.98,61,55,12,1321,3,1.00,0.98,0.23,3.56,11.457462316551352,10.320964701753356
tzEAzpmWY1K3mGkPySKUlQ,Monica,3.51,54,90,6,561,1,1.00,0.11,0.07,0.81,13.674700843697504,-7.2616858391541976
jyvbOHwWd1-WBzkwwRcn3w,Kat,3.78,54,48,11,1051,6,1.00,0.76,0.72,1.70,12.731080701597138,6.575849991407698
WkP5kyrpLhsHV4XQtgHzOQ,Steve,4.34,74,48,9,214,3,1.00,0.22,0.16,0.32,-7.5779727152720993,-6.9524919436599033
7YFghlxzMBy5YjCfIUcJyQ,J,4.19,55,75,17,470,1,1.00,0.64,0.31,1.20,16.845027918670947,-1.5806963177941364
Z6cMdJBLxTuoI7MrKKkA4A,Catherine,3.57,67,33,31,179,4,1.00,0.75,0.25,1.48,2.0645491751559901,-9.5436694787623022
xmdxc72f8JbYxl9XQzWwiA,Jennifer,4.30,54,33,0,354,1,1.00,0.15,0.07,0.35,-12.56700785135722,-11.41245241010442
CCcmolSvh4PQfMiAKr1uGQ,Stephanie,4.11,78,36,4,453,47,1.11,0.10,0.23,0.72,-16.656950113503463,5.8798859862221713
f2P9doabyXDo7JaZ5K7keQ,kunal,4.00,65,62,11,882,4,1.00,0.12,0.14,0.54,7.0085358237444373,-8.3175426745512144
hwt-13UcZ39XbjNNhWbDZQ,Alison,4.02,77,72,11,791,9,1.11,0.29,0.31,0.87,-3.9855174424442517,-4.8938029875574145
dnJDjHcH2_-d2_EnKXHQkg,Jenny,4.11,86,91,9,729,6,1.00,0.48,0.26,0.77,-0.011590839919222509,6.6580168887420541
ZJYOwnZIaSZaGTglvb5dXA,Tawny,4.45,60,39,4,583,1,1.00,0.80,0.37,0.97,6.4882288144745557,10.575010841324998
dRA4Qyk2GaBLyDqwYVj6Fg,Christine,3.60,53,59,11,1222,2,1.00,0.49,0.34,1.81,14.211415108529676,1.974896882056312
i5pnQwXsZmug_ghQbdwiMw,Graydon,3.88,76,80,3,485,10,1.20,0.37,0.21,0.70,0.56077583959436317,-1.8100653158610618
4spCOQQXCjjjpk8KSoiZig,Laura And Justin,4.43,82,67,3,171,1,1.00,0.45,0.15,1.20,-5.7817212786839551,0.65409301014037768
X4u0niQR-zhpdLAIAFt6sA,Michelle,3.89,56,50,2,725,1,1.00,0.29,0.23,1.95,13.889535985691163,7.6935619983937755
YPND1VYKDgqBbPJmD2qh1w,Mark,4.02,90,103,1,191,4,1.00,0.36,0.23,0.63,1.2292118916756898,10.143989295641246
HJkIP0z3rTOFB8u3WM2crw,Brenda,3.79,56,53,2,600,1,1.00,0.11,0.11,0.52,14.017609255638126,7.7715846236598471
_11DN-KgllMPwXgu4DiNCg,Dee,3.72,58,54,49,379,47,1.04,0.28,0.07,0.43,-12.019558277828263,5.0836584300195451
yZEuvjtClp5Uhff7jMZvoQ,April,3.81,85,48,9,524,40,1.00,0.82,0.68,1.93,-16.61482785205845,7.8271573200797393
qcp8XAc2j7SEdCWaxzVkZw,M,3.10,50,39,3,875,3,1.00,0.06,0.00,0.52,-2.8693172334252321,-9.8814438104390785
bU7wEp3-UE6fJM0Q2D63ag,Chanli,3.10,85,90,1,559,1,1.00,0.08,0.05,0.44,-0.085862780254215607,5.1166426032855634
Gck5cgNGBTUuZAIScffzsg,Nik,3.54,65,101,4,203,3,1.00,0.71,0.68,2.06,6.0088763936723337,-1.0233652220844021
TvehcDYA85JJYCbM3sDdLA,Bob and Audra,4.07,53,54,1,540,6,1.00,0.25,0.25,1.34,13.881345538214847,5.3467382261654084
SwNJKPwc2wNpzRLZgyJLgg,Christopher,4.10,61,39,11,231,2,1.00,0.28,0.11,0.46,7.5829486460104318,10.860615280143444
0NaZ-sNbID_Y1nDjOtUzqQ,Christian,3.84,72,58,2,537,5,1.20,0.15,0.29,0.94,-1.5853997012530103,-15.064149369155562
BAwb6uL0craQXm9CeP6Awg,Avneet,3.90,84,56,24,584,7,1.14,0.88,0.62,1.50,-5.8939407147461269,1.1261411927827838
FI6rt5WZ0cEOskZq3oW6gg,Sam,4.28,55,60,11,1279,1,1.00,0.65,0.82,1.20,18.124663197880075,-3.930283213699592
ul_IlEHboDyjV8nAyNW0DA,David,3.94,62,90,4,1260,2,1.00,0.45,0.37,1.26,10.556243446266937,-3.49141548637082
E1FiD1I3K7YEVRd00EkPsw,Lyndsey,4.26,65,100,34,802,5,1.00,0.31,0.14,0.60,4.9629666219107751,-0.1075081895973317
fSnb74d-RWoY_ebo4Je6OQ,Circadian,4.55,57,69,0,805,1,1.00,0.47,0.21,1.35,17.250004577835927,-0.49568096566059638
Ge3N_H0Dk-belr12PUrKIw,Mr,3.95,62,37,17,262,3,1.00,0.58,0.44,1.26,7.9269307474524604,10.80288391407227
GD9aC5nJzlbTI85wNR_e0Q,Jenn,4.12,50,73,15,456,4,1.00,0.26,0.12,0.40,17.085361312888242,-6.100385053470843
h4e6GG0k0jtj3F4Z3kg22w,Jen,3.69,63,31,0,1171,3,1.00,0.19,0.13,0.40,2.1367913925914381,-8.1695716708255919
tN3dELBbHw62_I6bCDJrNg,Jen May,3.92,50,71,19,624,1,1.00,0.32,0.32,1.10,16.90731843242132,-5.3381954982734658
uDBi5OxMku_M7hteCil6Dw,Lyssa,3.55,73,67,6,605,3,1.00,0.49,0.21,1.22,-3.4507893719109397,-7.258989222950639
UAVo9UxTnVHJbCNRfX45Bw,Josh,3.57,51,34,50,835,30,1.00,0.53,0.53,1.76,-10.534310733737859,6.5626279205046867
Jm53DvJzdyAMrcPCOuLmIw,Fatima,3.46,95,55,6,1426,5,1.00,0.77,1.56,2.32,-4.2149438069874048,12.175638553077937
is09ZcZTMtFFCYkdr4Ew0A,June-Young,3.87,75,29,6,440,2,1.00,0.12,0.13,0.17,-9.5856293478025965,-3.9694601986669387
Qcn-UlswGM8JmrYbf4WMLA,Nom,3.36,72,110,31,1600,1,1.00,3.17,6.49,2.38,0.25079558696581655,-11.351453380357393
_OiCmHz6heOKibCJGoGRHA,Jeff,4.01,74,101,9,558,1,1.00,4.12,4.70,4.35,2.5458715658438815,0.75317680582272362
M5nMeB8Z7YuIdgF4fSKmZQ,Michaela,4.37,82,29,1,447,2,1.00,0.12,0.00,0.50,-9.8119999254934704,-1.1737399233459693
S3HZF5aANmhZoMkFkPMdqQ,Julia,4.06,51,56,18,529,42,1.05,0.69,0.51,1.45,-11.53620623720504,5.9662222210678602
o6cgbthK8fGcxjxg9A5ZTA,Mary,3.22,67,14,6,1303,13,1.00,0.34,0.24,1.10,-10.471836470012249,-8.5683027761705191
hNvTRGUtJBe5T-EY8ultCg,Becca,3.39,51,53,15,1176,1,1.00,2.43,2.59,3.61,10.622977513542526,3.1405212783386327
